,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
63148,2011-07-03,Office Supplies,Art,"BIC Canvas, Easy-Erase",107.94,2.0,3,7,2011
63150,2011-07-03,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5.0,3,7,2011
63151,2011-07-03,Office Supplies,Fasteners,"Advantus Push Pins, Metal",58.2,4.0,3,7,2011
63152,2011-07-03,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2.0,3,7,2011
63154,2011-07-03,Office Supplies,Binders,"Ibico Binder, Economy",30.96,2.0,3,7,2011
63159,2011-07-03,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3.0,3,7,2011
63166,2011-07-04,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",235.344,3.0,4,7,2011
63167,2011-07-04,Office Supplies,Storage,"Rogers Folders, Wire Frame",80.352,3.0,4,7,2011
63168,2011-07-04,Office Supplies,Paper,Xerox 1945,122.97,3.0,4,7,2011
63169,2011-07-04,Office Supplies,Supplies,"Acme Scissors, Easy Grip",81.18,3.0,4,7,2011
63172,2011-07-04,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3.0,4,7,2011
63173,2011-07-04,Office Supplies,Binders,"Cardinal Binder, Clear",53.16,4.0,4,7,2011
63174,2011-07-04,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",47.58,2.0,4,7,2011
63181,2011-07-05,Technology,Phones,"Samsung Speaker Phone, Full Size",224.154,2.0,5,7,2011
63182,2011-07-05,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2.0,5,7,2011
63183,2011-07-05,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",82.38,2.0,5,7,2011
63201,2011-07-06,Technology,Phones,"Apple Office Telephone, VoIP",222.258,4.0,6,7,2011
63202,2011-07-06,Office Supplies,Binders,"Avery Binding Machine, Durable",151.02,3.0,6,7,2011
63204,2011-07-06,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",205.524,3.0,6,7,2011
63205,2011-07-06,Office Supplies,Paper,"Green Bar Cards & Envelopes, Premium",145.17,3.0,6,7,2011
63206,2011-07-06,Technology,Accessories,"Enermax Mouse, Bluetooth",120.87,3.0,6,7,2011
63207,2011-07-06,Furniture,Furnishings,"Advantus Clock, Duo Pack",144.06,4.0,6,7,2011
63210,2011-07-06,Office Supplies,Storage,"Fellowes File Cart, Single Width",164.808,2.0,6,7,2011
63211,2011-07-06,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",172.3,5.0,6,7,2011
63212,2011-07-06,Office Supplies,Storage,"Smead Trays, Blue",130.896,3.0,6,7,2011
63213,2011-07-06,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",146.4,5.0,6,7,2011
63217,2011-07-06,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",69.3,2.0,6,7,2011
63218,2011-07-06,Office Supplies,Supplies,"Elite Letter Opener, High Speed",53.4,2.0,6,7,2011
63220,2011-07-06,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",117.6,4.0,6,7,2011
63221,2011-07-06,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",91.56,4.0,6,7,2011
63222,2011-07-06,Office Supplies,Supplies,"Elite Trimmer, Steel",65.712,3.0,6,7,2011
63225,2011-07-06,Office Supplies,Binders,"Ibico Binder Covers, Clear",39.33,3.0,6,7,2011
63226,2011-07-06,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",35.64,2.0,6,7,2011
63227,2011-07-06,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",52.56,2.0,6,7,2011
63229,2011-07-06,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",85.23,3.0,6,7,2011
63230,2011-07-06,Office Supplies,Supplies,"Stiletto Box Cutter, High Speed",43.164,2.0,6,7,2011
63232,2011-07-06,Office Supplies,Supplies,"Stiletto Shears, Serrated",149.3,5.0,6,7,2011
63233,2011-07-06,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",59.4,3.0,6,7,2011
63235,2011-07-06,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",42.0,3.0,6,7,2011
63236,2011-07-06,Office Supplies,Storage,"Fellowes Box, Wire Frame",31.125,2.0,6,7,2011
63239,2011-07-06,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",37.962,2.0,6,7,2011
63240,2011-07-06,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",190.89,5.0,6,7,2011
63251,2011-07-07,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",61.64,2.0,7,7,2011
63252,2011-07-07,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2.0,7,7,2011
63253,2011-07-07,Technology,Copiers,"HP Copy Machine, Laser",194.01512,2.0,7,7,2011
63255,2011-07-07,Technology,Accessories,"Logitech Memory Card, USB",186.462,3.0,7,7,2011
63256,2011-07-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,2.0,7,7,2011
63257,2011-07-07,Technology,Accessories,"Belkin Keyboard, Erganomic",163.38,5.0,7,7,2011
63263,2011-07-07,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",32.28,2.0,7,7,2011
63265,2011-07-08,Furniture,Furnishings,"Tenex Light Bulb, Black",37.86,2.0,8,7,2011
63271,2011-07-09,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3.0,9,7,2011
63272,2011-07-09,Office Supplies,Binders,"Avery Binding Machine, Economy",131.868,3.0,9,7,2011
63275,2011-07-09,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3.0,9,7,2011
63277,2011-07-09,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2.0,9,7,2011
63279,2011-07-09,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",200.52,4.0,9,7,2011
63282,2011-07-09,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",100.2,4.0,9,7,2011
63284,2011-07-09,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3.0,9,7,2011
63287,2011-07-09,Office Supplies,Art,"BIC Highlighters, Easy-Erase",34.56,2.0,9,7,2011
63288,2011-07-09,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",56.16,4.0,9,7,2011
63289,2011-07-09,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3.0,9,7,2011
63291,2011-07-09,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5.0,9,7,2011
63292,2011-07-09,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2.0,9,7,2011
63293,2011-07-09,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2.0,9,7,2011
63294,2011-07-09,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4.0,9,7,2011
63295,2011-07-09,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3.0,9,7,2011
63297,2011-07-09,Office Supplies,Art,"Stanley Highlighters, Water Color",35.76,2.0,9,7,2011
63298,2011-07-09,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack",37.2,4.0,9,7,2011
63325,2011-07-10,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",114.45,5.0,10,7,2011
63327,2011-07-10,Furniture,Furnishings,"Advantus Frame, Durable",144.2,2.0,10,7,2011
63328,2011-07-10,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",220.2,2.0,10,7,2011
63329,2011-07-10,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",80.32,4.0,10,7,2011
63333,2011-07-10,Technology,Accessories,"Enermax Keyboard, Erganomic",162.54,2.0,10,7,2011
63334,2011-07-10,Office Supplies,Supplies,"Elite Scissors, Steel",43.86,3.0,10,7,2011
63335,2011-07-10,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5.0,10,7,2011
63338,2011-07-10,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",33.24,4.0,10,7,2011
63339,2011-07-10,Furniture,Furnishings,"Tenex Light Bulb, Durable",63.84,4.0,10,7,2011
63340,2011-07-10,Furniture,Chairs,"SAFCO Chairmat, Adjustable",124.62,3.0,10,7,2011
63343,2011-07-10,Office Supplies,Art,"Sanford Markers, Fluorescent",32.68,2.0,10,7,2011
63345,2011-07-10,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",97.92,2.0,10,7,2011
63346,2011-07-10,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",72.45,5.0,10,7,2011
63347,2011-07-10,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",33.72,2.0,10,7,2011
63348,2011-07-10,Office Supplies,Supplies,"Acme Ruler, Serrated",44.7,5.0,10,7,2011
63350,2011-07-10,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",51.48,4.0,10,7,2011
63352,2011-07-10,Office Supplies,Paper,"Xerox Parchment Paper, Premium",44.2,5.0,10,7,2011
63358,2011-07-10,Office Supplies,Supplies,"Fiskars Ruler, Steel",41.49,3.0,10,7,2011
63360,2011-07-10,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",77.24,2.0,10,7,2011
63372,2011-07-11,Technology,Accessories,"SanDisk Memory Card, Erganomic",146.96,2.0,11,7,2011
63373,2011-07-11,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",84.0,4.0,11,7,2011
63375,2011-07-11,Technology,Machines,"Panasonic Receipt Printer, White",238.62,4.0,11,7,2011
63376,2011-07-11,Technology,Machines,"Epson Calculator, Red",87.12,2.0,11,7,2011
63377,2011-07-11,Furniture,Furnishings,"Eldon Clock, Durable",214.2,4.0,11,7,2011
63378,2011-07-11,Office Supplies,Supplies,"Acme Scissors, High Speed",50.88,2.0,11,7,2011
63380,2011-07-11,Office Supplies,Envelopes,"Ames Mailers, Set of 50",107.55,3.0,11,7,2011
63381,2011-07-11,Office Supplies,Envelopes,Staples,74.352,3.0,11,7,2011
63385,2011-07-11,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,120.768,4.0,11,7,2011
63386,2011-07-11,Furniture,Furnishings,"Eldon Door Stop, Durable",56.628,3.0,11,7,2011
63388,2011-07-11,Technology,Accessories,"SanDisk Memory Card, Programmable",227.82,5.0,11,7,2011
63389,2011-07-11,Office Supplies,Binders,"Cardinal Binder, Clear",53.16,4.0,11,7,2011
63391,2011-07-11,Office Supplies,Paper,"Eaton Note Cards, Premium",106.32,4.0,11,7,2011
63394,2011-07-11,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",84.36,4.0,11,7,2011
63397,2011-07-11,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",43.2,4.0,11,7,2011
63398,2011-07-11,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",97.56,2.0,11,7,2011
63400,2011-07-11,Office Supplies,Paper,"Enermax Note Cards, Premium",57.0,2.0,11,7,2011
63401,2011-07-11,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",39.64,2.0,11,7,2011
63403,2011-07-11,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",70.4,5.0,11,7,2011
63409,2011-07-11,Office Supplies,Storage,"Smead Box, Single Width",36.0,5.0,11,7,2011
63411,2011-07-11,Furniture,Furnishings,"Advantus Photo Frame, Black",42.384,2.0,11,7,2011
63414,2011-07-11,Office Supplies,Storage,Portable Personal File Box,36.63,3.0,11,7,2011
63416,2011-07-11,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",35.136,3.0,11,7,2011
63427,2011-07-12,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3.0,12,7,2011
63435,2011-07-12,Technology,Machines,"Panasonic Receipt Printer, Wireless",241.8,2.0,12,7,2011
63437,2011-07-12,Furniture,Furnishings,"Deflect-O Photo Frame, Black",155.7,3.0,12,7,2011
63438,2011-07-12,Office Supplies,Storage,"Eldon Folders, Industrial",87.3,5.0,12,7,2011
63439,2011-07-12,Office Supplies,Supplies,"Elite Letter Opener, Steel",43.2,2.0,12,7,2011
63440,2011-07-12,Office Supplies,Art,"Stanley Markers, Fluorescent",105.57,5.0,12,7,2011
63442,2011-07-12,Office Supplies,Paper,Xerox 1909,105.52,4.0,12,7,2011
63448,2011-07-12,Furniture,Chairs,"Hon Steel Folding Chair, Black",168.512,4.0,12,7,2011
63456,2011-08-01,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3.0,1,8,2011
63458,2011-08-01,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",115.8,5.0,1,8,2011
63461,2011-08-02,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4.0,2,8,2011
63462,2011-08-02,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",159.75,5.0,2,8,2011
63469,2011-08-02,Office Supplies,Supplies,"Kleencut Ruler, Steel",38.88,3.0,2,8,2011
63479,2011-08-03,Technology,Copiers,"Sharp Personal Copier, Laser",143.52,3.0,3,8,2011
63481,2011-08-03,Technology,Accessories,"SanDisk Mouse, Programmable",143.316,4.0,3,8,2011
63485,2011-08-03,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",100.8,4.0,3,8,2011
63487,2011-08-03,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",75.9,5.0,3,8,2011
63488,2011-08-03,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",59.82,2.0,3,8,2011
63491,2011-08-03,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",71.9316,4.0,3,8,2011
63501,2011-08-04,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",107.76,4.0,4,8,2011
63505,2011-08-04,Furniture,Furnishings,"Tenex Light Bulb, Durable",63.84,4.0,4,8,2011
63511,2011-08-05,Technology,Phones,"Cisco Speaker Phone, Full Size",167.724,3.0,5,8,2011
63519,2011-08-06,Technology,Accessories,"Logitech Numeric Keypad, Programmable",95.64,2.0,6,8,2011
63523,2011-08-06,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3.0,6,8,2011
63524,2011-08-06,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",78.75,5.0,6,8,2011
63525,2011-08-06,Office Supplies,Storage,"Tenex Shelving, Wire Frame",107.46,2.0,6,8,2011
63526,2011-08-06,Furniture,Chairs,"Office Star Steel Folding Chair, Red",146.736,2.0,6,8,2011
63527,2011-08-06,Office Supplies,Appliances,"Breville Toaster, Black",152.28,2.0,6,8,2011
63528,2011-08-06,Technology,Accessories,"Enermax Mouse, Programmable",112.833,3.0,6,8,2011
63531,2011-08-06,Office Supplies,Storage,"Eldon Shelving, Single Width",193.8,4.0,6,8,2011
63532,2011-08-06,Technology,Accessories,"Enermax Memory Card, Erganomic",179.52,3.0,6,8,2011
63533,2011-08-06,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",55.62,5.0,6,8,2011
63535,2011-08-06,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2.0,6,8,2011
63537,2011-08-06,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",46.08,4.0,6,8,2011
63540,2011-08-06,Technology,Accessories,"Enermax Memory Card, Erganomic",89.76,3.0,6,8,2011
63544,2011-08-06,Office Supplies,Art,"Stanley Highlighters, Blue",38.955,5.0,6,8,2011
63552,2011-08-07,Furniture,Furnishings,"Rubbermaid Frame, Durable",213.84,2.0,7,8,2011
63553,2011-08-07,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",249.0,5.0,7,8,2011
63554,2011-08-07,Technology,Machines,"Konica Phone, Red",250.02,3.0,7,8,2011
63558,2011-08-07,Office Supplies,Art,"Boston Highlighters, Blue",50.949,3.0,7,8,2011
63559,2011-08-07,Office Supplies,Art,"Binney & Smith Pens, Water Color",60.48,4.0,7,8,2011
63571,2011-08-08,Furniture,Furnishings,"Rubbermaid Clock, Black",150.48,3.0,8,8,2011
63572,2011-08-08,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3.0,8,8,2011
63573,2011-08-08,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4.0,8,8,2011
63578,2011-08-08,Office Supplies,Storage,"Eldon Shelving, Single Width",96.9,2.0,8,8,2011
63579,2011-08-08,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4.0,8,8,2011
63581,2011-08-08,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2.0,8,8,2011
63582,2011-08-08,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,8,8,2011
63583,2011-08-08,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3.0,8,8,2011
63585,2011-08-08,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",42.18,2.0,8,8,2011
63588,2011-08-08,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",37.08,3.0,8,8,2011
63612,2011-08-09,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3.0,9,8,2011
63616,2011-08-09,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",96.66,3.0,9,8,2011
63618,2011-08-09,Office Supplies,Supplies,"Acme Trimmer, Serrated",82.56,3.0,9,8,2011
63619,2011-08-09,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5.0,9,8,2011
63620,2011-08-09,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4.0,9,8,2011
63621,2011-08-09,Technology,Machines,"Panasonic Calculator, Durable",167.328,4.0,9,8,2011
63622,2011-08-09,Technology,Accessories,"Logitech Memory Card, Programmable",188.784,2.0,9,8,2011
63623,2011-08-09,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",60.6,5.0,9,8,2011
63624,2011-08-09,Office Supplies,Art,"Boston Sketch Pad, Water Color",128.9322,3.0,9,8,2011
63626,2011-08-09,Technology,Phones,"Motorola Headset, Full Size",64.824,2.0,9,8,2011
63627,2011-08-09,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3.0,9,8,2011
63628,2011-08-09,Technology,Copiers,"Hewlett Ink, High-Speed",156.28032,2.0,9,8,2011
63629,2011-08-09,Office Supplies,Binders,"Avery Binding Machine, Economy",97.68,2.0,9,8,2011
63630,2011-08-09,Furniture,Chairs,Global Super Steno Chair,172.764,2.0,9,8,2011
63632,2011-08-09,Office Supplies,Art,"Stanley Canvas, Fluorescent",60.876,4.0,9,8,2011
63633,2011-08-09,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4.0,9,8,2011
63634,2011-08-09,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5.0,9,8,2011
63636,2011-08-09,Office Supplies,Storage,"Fellowes Folders, Blue",95.04,4.0,9,8,2011
63637,2011-08-09,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",40.64,2.0,9,8,2011
63638,2011-08-09,Office Supplies,Storage,"Fellowes Box, Wire Frame",50.625,3.0,9,8,2011
63639,2011-08-09,Office Supplies,Paper,"Enermax Memo Slips, Premium",52.2,5.0,9,8,2011
63640,2011-08-09,Office Supplies,Supplies,"Acme Shears, Serrated",77.3892,2.0,9,8,2011
63641,2011-08-09,Office Supplies,Paper,"Xerox Message Books, Multicolor",34.6302,3.0,9,8,2011
63642,2011-08-09,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",51.66,2.0,9,8,2011
63643,2011-08-09,Technology,Accessories,"Enermax Mouse, Bluetooth",42.7074,2.0,9,8,2011
63645,2011-08-09,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2.0,9,8,2011
63648,2011-08-09,Office Supplies,Binders,"Avery Binder Covers, Durable",52.1655,5.0,9,8,2011
63649,2011-08-09,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.46,2.0,9,8,2011
63650,2011-08-09,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.02,2.0,9,8,2011
63655,2011-08-09,Technology,Accessories,"Logitech Keyboard, Bluetooth",76.797,2.0,9,8,2011
63659,2011-08-09,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3.0,9,8,2011
63675,2011-08-10,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",123.06,2.0,10,8,2011
63676,2011-08-10,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",92.64,2.0,10,8,2011
63677,2011-08-10,Office Supplies,Paper,Xerox 197,123.92,4.0,10,8,2011
63678,2011-08-10,Office Supplies,Art,"BIC Highlighters, Fluorescent",58.9548,4.0,10,8,2011
63679,2011-08-10,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",75.78,3.0,10,8,2011
63680,2011-08-10,Furniture,Chairs,"Novimex Bag Chairs, Black",87.06,2.0,10,8,2011
63681,2011-08-10,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",63.36,4.0,10,8,2011
63683,2011-08-10,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",84.18,2.0,10,8,2011
63684,2011-08-10,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",35.7,2.0,10,8,2011
63694,2011-08-11,Office Supplies,Storage,"Rogers Trays, Industrial",167.832,3.0,11,8,2011
63696,2011-08-11,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",53.76,4.0,11,8,2011
63698,2011-08-11,Furniture,Chairs,"Novimex Bag Chairs, Red",61.28,2.0,11,8,2011
63700,2011-08-11,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",83.79,3.0,11,8,2011
63701,2011-08-11,Furniture,Furnishings,"Tenex Door Stop, Erganomic",85.02,2.0,11,8,2011
63703,2011-08-11,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",34.29,3.0,11,8,2011
63704,2011-08-11,Office Supplies,Art,"Sanford Highlighters, Blue",31.5,2.0,11,8,2011
63705,2011-08-11,Office Supplies,Paper,"Xerox Parchment Paper, Premium",53.04,4.0,11,8,2011
63706,2011-08-11,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",31.248,3.0,11,8,2011
63708,2011-08-11,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",42.3,5.0,11,8,2011
63722,2011-08-12,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",188.192,2.0,12,8,2011
63728,2011-08-12,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",132.88,5.0,12,8,2011
63729,2011-08-12,Office Supplies,Art,"Sanford Markers, Water Color",132.15,5.0,12,8,2011
63731,2011-08-12,Furniture,Furnishings,"Advantus Door Stop, Durable",84.12,2.0,12,8,2011
63733,2011-08-12,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",123.8664,4.0,12,8,2011
63734,2011-08-12,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",60.54,2.0,12,8,2011
63736,2011-08-12,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",55.92,3.0,12,8,2011
63737,2011-08-12,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",132.9075,5.0,12,8,2011
63739,2011-08-12,Office Supplies,Storage,"Tenex Trays, Blue",108.42,2.0,12,8,2011
63741,2011-08-12,Office Supplies,Art,"BIC Markers, Water Color",59.22,2.0,12,8,2011
63742,2011-08-12,Office Supplies,Paper,Xerox 1964,45.68,2.0,12,8,2011
63747,2011-08-12,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2.0,12,8,2011
63748,2011-08-12,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3.0,12,8,2011
63750,2011-08-12,Office Supplies,Storage,"Rogers Folders, Industrial",93.51,3.0,12,8,2011
63751,2011-08-12,Office Supplies,Storage,"Eldon Folders, Single Width",45.927,3.0,12,8,2011
63752,2011-08-12,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",66.0,4.0,12,8,2011
63753,2011-08-12,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",114.0825,5.0,12,8,2011
63754,2011-08-12,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",54.582,4.0,12,8,2011
63755,2011-08-12,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",34.182,2.0,12,8,2011
63756,2011-08-12,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",39.6,3.0,12,8,2011
63757,2011-08-12,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3.0,12,8,2011
63759,2011-08-12,Office Supplies,Binders,"Cardinal Binder, Durable",45.99,3.0,12,8,2011
63761,2011-08-12,Office Supplies,Binders,"Acco Index Tab, Economy",50.4,5.0,12,8,2011
63762,2011-08-12,Office Supplies,Art,"Boston Pens, Fluorescent",33.024,4.0,12,8,2011
63764,2011-08-12,Office Supplies,Art,"Boston Markers, Water Color",59.1,2.0,12,8,2011
63769,2011-08-12,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2.0,12,8,2011
63770,2011-08-12,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3.0,12,8,2011
63779,2011-09-01,Technology,Phones,"Motorola Signal Booster, Full Size",239.7372,2.0,1,9,2011
63781,2011-09-01,Office Supplies,Storage,"Fellowes Trays, Blue",157.8225,5.0,1,9,2011
63782,2011-09-01,Technology,Phones,"Apple Headset, Full Size",123.753,2.0,1,9,2011
63784,2011-09-01,Office Supplies,Labels,"Smead Removable Labels, Adjustable",45.1935,5.0,1,9,2011
63790,2011-09-02,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",133.35,5.0,2,9,2011
63797,2011-09-02,Office Supplies,Storage,"Rogers Trays, Wire Frame",91.125,3.0,2,9,2011
63799,2011-09-02,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",202.776,4.0,2,9,2011
63801,2011-09-02,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",54.78,4.0,2,9,2011
63802,2011-09-02,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",92.64,2.0,2,9,2011
63803,2011-09-02,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",84.78,3.0,2,9,2011
63804,2011-09-02,Office Supplies,Storage,"Smead Folders, Wire Frame",59.616,4.0,2,9,2011
63805,2011-09-02,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",47.88,3.0,2,9,2011
63812,2011-09-03,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",93.84,2.0,3,9,2011
63813,2011-09-03,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",41.28,4.0,3,9,2011
63814,2011-09-03,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",96.57,3.0,3,9,2011
63818,2011-09-03,Office Supplies,Storage,"Tenex Folders, Blue",104.49,5.0,3,9,2011
63822,2011-09-04,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",57.825,3.0,4,9,2011
63831,2011-09-05,Furniture,Furnishings,"Eldon Frame, Durable",169.92,3.0,5,9,2011
63832,2011-09-05,Furniture,Chairs,"Novimex Bag Chairs, Black",158.8845,5.0,5,9,2011
63833,2011-09-05,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3.0,5,9,2011
63835,2011-09-05,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",128.334,4.0,5,9,2011
63836,2011-09-05,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",134.217,3.0,5,9,2011
