,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
2976,2013-06-21,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,21,6,2013
2981,2013-06-24,Office Supplies,Storage,Mobile Personal File Cube,93.68,4.0,24,6,2013
2982,2013-06-24,Office Supplies,Labels,Avery 516,21.93,3.0,24,6,2013
2987,2013-06-25,Technology,Phones,Macally Suction Cup Mount,38.24,4.0,25,6,2013
2988,2013-06-26,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3.0,26,6,2013
2992,2013-06-27,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,27,6,2013
2993,2013-06-28,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2.0,28,6,2013
2994,2013-06-29,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2.0,29,6,2013
3000,2013-05-07,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.0,7,5,2013
3001,2013-05-07,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2.0,7,5,2013
3002,2013-05-07,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5.0,7,5,2013
3005,2013-08-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5.0,7,8,2013
3009,2013-07-15,Technology,Phones,Panasonic Kx-TS550,110.376,3.0,15,7,2013
3010,2013-07-15,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4.0,15,7,2013
3011,2013-07-18,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2.0,18,7,2013
3013,2013-07-20,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2.0,20,7,2013
3027,2013-02-08,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,8,2,2013
3029,2013-03-08,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2.0,8,3,2013
3032,2013-05-08,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3.0,8,5,2013
3034,2013-07-08,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4.0,8,7,2013
3041,2013-08-16,Technology,Phones,AT&T 841000 Phone,165.6,3.0,16,8,2013
3042,2013-08-16,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,16,8,2013
3044,2013-08-16,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3.0,16,8,2013
3046,2013-08-17,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2.0,17,8,2013
3047,2013-08-17,Office Supplies,Paper,Xerox 1931,32.4,5.0,17,8,2013
3051,2013-08-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5.0,22,8,2013
3052,2013-08-22,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,22,8,2013
3058,2013-08-27,Office Supplies,Paper,Xerox 1979,154.9,5.0,27,8,2013
3062,2013-08-31,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4.0,31,8,2013
3063,2013-02-09,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,9,2,2013
3068,2013-03-09,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.0,9,3,2013
3070,2013-03-09,Office Supplies,Storage,Akro Stacking Bins,23.67,3.0,9,3,2013
3073,2013-05-09,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3.0,9,5,2013
3075,2013-06-09,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,9,6,2013
3079,2013-09-09,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4.0,9,9,2013
3080,2013-09-09,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2.0,9,9,2013
3084,2013-10-09,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4.0,9,10,2013
3088,2013-12-09,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2.0,9,12,2013
3093,2013-09-18,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,18,9,2013
3094,2013-09-18,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3.0,18,9,2013
3106,2013-09-21,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2.0,21,9,2013
3107,2013-09-21,Office Supplies,Paper,Xerox 1944,77.52,2.0,21,9,2013
3113,2013-09-25,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,25,9,2013
3114,2013-09-25,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5.0,25,9,2013
3115,2013-09-25,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,25,9,2013
3120,2013-09-26,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2.0,26,9,2013
3126,2013-09-27,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5.0,27,9,2013
3127,2013-09-27,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,27,9,2013
3128,2013-09-27,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,27,9,2013
3133,2013-09-30,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.0,30,9,2013
3134,2013-02-10,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4.0,10,2,2013
3136,2013-04-10,Office Supplies,Paper,Xerox 1891,97.82,2.0,10,4,2013
3139,2013-08-10,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2.0,10,8,2013
3141,2013-09-10,Office Supplies,Paper,Xerox 1925,61.96,2.0,10,9,2013
3142,2013-10-14,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,14,10,2013
3146,2013-10-14,Office Supplies,Paper,Xerox 195,20.04,3.0,14,10,2013
3149,2013-10-18,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2.0,18,10,2013
3155,2013-10-22,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,22,10,2013
3156,2013-10-22,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3.0,22,10,2013
3157,2013-10-22,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2.0,22,10,2013
3162,2013-10-25,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4.0,25,10,2013
3163,2013-10-28,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4.0,28,10,2013
3164,2013-10-28,Office Supplies,Appliances,Staples,43.92,4.0,28,10,2013
3165,2013-10-28,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3.0,28,10,2013
3167,2013-10-29,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3.0,29,10,2013
3175,2013-04-11,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2.0,11,4,2013
3176,2013-04-11,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5.0,11,4,2013
3179,2013-04-11,Office Supplies,Paper,Xerox 1892,116.28,3.0,11,4,2013
3181,2013-04-11,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2.0,11,4,2013
3185,2013-05-11,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4.0,11,5,2013
3191,2013-06-11,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4.0,11,6,2013
3192,2013-06-11,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2.0,11,6,2013
3193,2013-06-11,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2.0,11,6,2013
3194,2013-06-11,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3.0,11,6,2013
3195,2013-06-11,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5.0,11,6,2013
3197,2013-07-11,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,11,7,2013
3198,2013-07-11,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3.0,11,7,2013
3200,2013-08-11,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4.0,11,8,2013
3201,2013-08-11,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2.0,11,8,2013
3202,2013-08-11,Office Supplies,Binders,Fellowes Binding Cases,37.44,4.0,11,8,2013
3211,2013-11-11,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4.0,11,11,2013
3212,2013-11-11,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3.0,11,11,2013
3213,2013-11-11,Office Supplies,Paper,Xerox 1933,61.4,5.0,11,11,2013
3214,2013-11-11,Office Supplies,Binders,Binding Machine Supplies,70.008,3.0,11,11,2013
3216,2013-11-11,Office Supplies,Paper,Xerox 1996,32.4,5.0,11,11,2013
3222,2013-12-11,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,11,12,2013
3226,2013-11-13,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3.0,13,11,2013
3231,2013-11-16,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3.0,16,11,2013
3234,2013-11-18,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5.0,18,11,2013
3238,2013-11-19,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5.0,19,11,2013
3239,2013-11-21,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2.0,21,11,2013
3241,2013-11-22,Office Supplies,Paper,Xerox 222,32.4,5.0,22,11,2013
3245,2013-11-25,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2.0,25,11,2013
3247,2013-11-26,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3.0,26,11,2013
3250,2013-11-27,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2.0,27,11,2013
3253,2013-02-12,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2.0,12,2,2013
3257,2013-02-12,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3.0,12,2,2013
3258,2013-03-12,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3.0,12,3,2013
3259,2013-03-12,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3.0,12,3,2013
3261,2013-03-12,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2.0,12,3,2013
3262,2013-03-12,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3.0,12,3,2013
3263,2013-03-12,Office Supplies,Paper,Xerox 192,25.92,4.0,12,3,2013
3268,2013-04-12,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,12,4,2013
3270,2013-04-12,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3.0,12,4,2013
3283,2013-09-12,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,12,9,2013
3291,2013-12-12,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5.0,12,12,2013
3292,2013-12-12,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4.0,12,12,2013
3294,2013-12-12,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2.0,12,12,2013
3295,2013-12-12,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3.0,12,12,2013
3296,2013-12-12,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3.0,12,12,2013
3298,2013-12-12,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2.0,12,12,2013
3301,2013-12-13,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3.0,13,12,2013
3305,2013-12-15,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,15,12,2013
3315,2013-12-19,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2.0,19,12,2013
3316,2013-12-19,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4.0,19,12,2013
3319,2013-12-23,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,23,12,2013
3327,2013-12-27,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3.0,27,12,2013
3328,2013-12-27,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3.0,27,12,2013
3332,2013-12-30,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2.0,30,12,2013
3338,2014-01-01,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3.0,1,1,2014
3345,2014-08-01,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3.0,1,8,2014
3349,2014-01-15,Office Supplies,Paper,Xerox 19,154.9,5.0,15,1,2014
3350,2014-01-16,Office Supplies,Art,Newell 347,21.4,5.0,16,1,2014
3352,2014-01-17,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4.0,17,1,2014
3354,2014-01-21,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3.0,21,1,2014
3355,2014-01-21,Office Supplies,Art,Staples,24.2,5.0,21,1,2014
3357,2014-01-25,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3.0,25,1,2014
3358,2014-01-25,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3.0,25,1,2014
3361,2014-01-29,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3.0,29,1,2014
3366,2014-01-31,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2.0,31,1,2014
3369,2014-03-02,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2.0,2,3,2014
3371,2014-03-02,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4.0,2,3,2014
3372,2014-03-02,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2.0,2,3,2014
3373,2014-03-02,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4.0,2,3,2014
3374,2014-03-02,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2.0,2,3,2014
3377,2014-07-02,Office Supplies,Paper,Xerox 1947,29.9,5.0,2,7,2014
3379,2014-10-02,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4.0,2,10,2014
3380,2014-11-02,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2.0,2,11,2014
3382,2014-02-19,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3.0,19,2,2014
3383,2014-02-19,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3.0,19,2,2014
3385,2014-02-20,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3.0,20,2,2014
3387,2014-02-21,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2.0,21,2,2014
3393,2014-02-27,Office Supplies,Paper,Xerox 1908,223.92,4.0,27,2,2014
3395,2014-02-27,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4.0,27,2,2014
3396,2014-02-27,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.0,27,2,2014
3397,2014-02-27,Office Supplies,Paper,Xerox 1924,23.12,4.0,27,2,2014
3398,2014-02-27,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4.0,27,2,2014
3400,2014-03-03,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3.0,3,3,2014
3401,2014-03-03,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2.0,3,3,2014
3404,2014-04-03,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3.0,3,4,2014
3408,2014-07-03,Technology,Phones,Digium D40 VoIP phone,206.384,2.0,3,7,2014
3409,2014-07-03,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2.0,3,7,2014
3413,2014-09-03,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5.0,3,9,2014
3416,2014-10-03,Technology,Accessories,Logitech Wireless Headset h800,199.98,2.0,3,10,2014
3417,2014-10-03,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5.0,3,10,2014
3418,2014-11-03,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4.0,3,11,2014
3422,2014-03-17,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3.0,17,3,2014
3430,2014-03-20,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2.0,20,3,2014
3432,2014-03-20,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4.0,20,3,2014
3443,2014-03-26,Technology,Phones,Clearsounds A400,211.168,4.0,26,3,2014
3444,2014-03-26,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4.0,26,3,2014
3445,2014-03-26,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4.0,26,3,2014
3447,2014-03-28,Office Supplies,Paper,Xerox 1913,110.96,2.0,28,3,2014
3448,2014-03-28,Office Supplies,Paper,Xerox 1982,45.68,2.0,28,3,2014
3453,2014-03-29,Office Supplies,Paper,Xerox 1977,20.04,3.0,29,3,2014
3456,2014-03-29,Office Supplies,Paper,Xerox 1968,26.72,4.0,29,3,2014
3458,2014-03-31,Furniture,Furnishings,Flat Face Poster Frame,94.2,5.0,31,3,2014
3460,2014-01-04,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3.0,4,1,2014
3465,2014-03-04,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3.0,4,3,2014
3466,2014-09-04,Office Supplies,Paper,Xerox 1942,195.76,4.0,4,9,2014
3468,2014-12-04,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5.0,4,12,2014
3471,2014-04-16,Office Supplies,Paper,Xerox 1883,79.14,3.0,16,4,2014
3472,2014-04-17,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4.0,17,4,2014
3474,2014-04-17,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3.0,17,4,2014
3475,2014-04-18,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3.0,18,4,2014
3477,2014-04-18,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3.0,18,4,2014
3484,2014-04-24,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2.0,24,4,2014
3487,2014-04-26,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.0,26,4,2014
3488,2014-04-26,Office Supplies,Binders,Surelock Post Binders,73.344,3.0,26,4,2014
3491,2014-04-28,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4.0,28,4,2014
3492,2014-04-28,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2.0,28,4,2014
3494,2014-01-05,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2.0,5,1,2014
3495,2014-01-05,Office Supplies,Paper,Xerox 1919,163.96,4.0,5,1,2014
3496,2014-01-05,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4.0,5,1,2014
3497,2014-01-05,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5.0,5,1,2014
3499,2014-03-05,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4.0,5,3,2014
3500,2014-03-05,Office Supplies,Art,Newell 34,59.52,3.0,5,3,2014
3501,2014-03-05,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5.0,5,3,2014
3504,2014-04-05,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2.0,5,4,2014
3505,2014-04-05,Office Supplies,Paper,Xerox 2,25.92,4.0,5,4,2014
3508,2014-05-05,Technology,Phones,Motorola L804,183.96,5.0,5,5,2014
3511,2014-06-05,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2.0,5,6,2014
3512,2014-07-05,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3.0,5,7,2014
3516,2014-09-05,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4.0,5,9,2014
3525,2014-05-20,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5.0,20,5,2014
3536,2014-05-24,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3.0,24,5,2014
3539,2014-05-31,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,31,5,2014
3540,2014-04-06,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5.0,6,4,2014
3543,2014-07-06,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5.0,6,7,2014
3548,2014-11-06,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2.0,6,11,2014
3552,2014-12-06,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3.0,6,12,2014
3553,2014-12-06,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.0,6,12,2014
3554,2014-06-16,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3.0,16,6,2014
3559,2014-06-18,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3.0,18,6,2014
3562,2014-06-20,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4.0,20,6,2014
3563,2014-06-20,Office Supplies,Paper,Xerox 1907,24.56,2.0,20,6,2014
3571,2014-06-30,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3.0,30,6,2014
3572,2014-06-30,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3.0,30,6,2014
3576,2014-01-07,Office Supplies,Paper,Xerox 1919,204.95,5.0,7,1,2014
3577,2014-04-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3.0,7,4,2014
3578,2014-04-07,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4.0,7,4,2014
3579,2014-07-07,Furniture,Chairs,"Global Task Chair, Black",122.136,3.0,7,7,2014
3581,2014-09-07,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5.0,7,9,2014
3584,2014-12-07,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5.0,7,12,2014
3586,2014-12-07,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5.0,7,12,2014
3590,2014-07-15,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3.0,15,7,2014
3591,2014-07-15,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4.0,15,7,2014
3597,2014-07-18,Office Supplies,Paper,Xerox 221,32.4,5.0,18,7,2014
3598,2014-07-18,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5.0,18,7,2014
3601,2014-07-22,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2.0,22,7,2014
3602,2014-07-22,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,22,7,2014
3615,2014-01-08,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2.0,8,1,2014
3617,2014-02-08,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3.0,8,2,2014
3618,2014-02-08,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2.0,8,2,2014
3619,2014-04-08,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3.0,8,4,2014
3620,2014-04-08,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3.0,8,4,2014
3621,2014-04-08,Office Supplies,Labels,Avery 473,51.75,5.0,8,4,2014
3626,2014-08-08,Technology,Phones,GE DSL Phone Line Filter,159.96,5.0,8,8,2014
3627,2014-08-08,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4.0,8,8,2014
3629,2014-08-08,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3.0,8,8,2014
3630,2014-08-08,Office Supplies,Paper,Xerox 1881,24.56,2.0,8,8,2014
3634,2014-08-13,Furniture,Furnishings,DAX Wood Document Frame,54.92,4.0,13,8,2014
3635,2014-08-14,Office Supplies,Art,Newell 345,59.52,3.0,14,8,2014
3637,2014-08-14,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3.0,14,8,2014
3638,2014-08-14,Office Supplies,Supplies,Staples,31.92,4.0,14,8,2014
3639,2014-08-14,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3.0,14,8,2014
3646,2014-08-18,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3.0,18,8,2014
3647,2014-08-18,Office Supplies,Envelopes,Staples,23.36,2.0,18,8,2014
3651,2014-08-21,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3.0,21,8,2014
3654,2014-08-21,Office Supplies,Paper,Xerox 203,25.92,4.0,21,8,2014
3657,2014-08-22,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.0,22,8,2014
3658,2014-08-22,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3.0,22,8,2014
3659,2014-08-22,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5.0,22,8,2014
