,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
1345,2013-09-21,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2.0,21,9,2013
1346,2013-09-21,Office Supplies,Paper,Xerox 1944,77.52,2.0,21,9,2013
1348,2011-10-21,Office Supplies,Binders,Plastic Binding Combs,36.36,3.0,21,10,2011
1351,2014-10-21,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4.0,21,10,2014
1356,2013-11-21,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2.0,21,11,2013
1360,2014-11-21,Furniture,Furnishings,Coloredge Poster Frame,42.6,3.0,21,11,2014
1363,2013-01-22,Office Supplies,Labels,Avery 475,44.4,3.0,22,1,2013
1364,2013-01-22,Office Supplies,Labels,Avery 476,20.65,5.0,22,1,2013
1369,2012-03-22,Office Supplies,Paper,Staples,105.52,4.0,22,3,2012
1370,2012-03-22,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.0,22,3,2012
1375,2012-04-22,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3.0,22,4,2012
1376,2012-04-22,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3.0,22,4,2012
1381,2013-05-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3.0,22,5,2013
1382,2013-05-22,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2.0,22,5,2013
1385,2011-07-22,Furniture,Tables,Safco Drafting Table,170.352,3.0,22,7,2011
1391,2014-07-22,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2.0,22,7,2014
1392,2014-07-22,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,22,7,2014
1397,2013-08-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5.0,22,8,2013
1398,2013-08-22,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,22,8,2013
1404,2014-08-22,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.0,22,8,2014
1405,2014-08-22,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3.0,22,8,2014
1406,2014-08-22,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5.0,22,8,2014
1409,2011-09-22,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5.0,22,9,2011
1410,2011-09-22,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2.0,22,9,2011
1411,2012-09-22,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2.0,22,9,2012
1412,2012-09-22,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.0,22,9,2012
1417,2013-10-22,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,22,10,2013
1418,2013-10-22,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3.0,22,10,2013
1419,2013-10-22,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2.0,22,10,2013
1422,2012-11-22,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3.0,22,11,2012
1424,2012-11-22,Office Supplies,Paper,Xerox 1887,37.94,2.0,22,11,2012
1425,2013-11-22,Office Supplies,Paper,Xerox 222,32.4,5.0,22,11,2013
1427,2014-11-22,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2.0,22,11,2014
1428,2014-11-22,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2.0,22,11,2014
1435,2014-12-22,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2.0,22,12,2014
1444,2012-03-23,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4.0,23,3,2012
1446,2013-04-23,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.0,23,4,2013
1448,2013-05-23,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2.0,23,5,2013
1453,2012-06-23,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2.0,23,6,2012
1454,2012-06-23,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3.0,23,6,2012
1458,2011-07-23,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5.0,23,7,2011
1459,2011-07-23,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3.0,23,7,2011
1461,2011-08-23,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2.0,23,8,2011
1465,2011-09-23,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2.0,23,9,2011
1466,2014-09-23,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2.0,23,9,2014
1476,2011-11-23,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3.0,23,11,2011
1478,2013-12-23,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,23,12,2013
1481,2011-03-24,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2.0,24,3,2011
1484,2013-04-24,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3.0,24,4,2013
1489,2014-04-24,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2.0,24,4,2014
1490,2013-05-24,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,24,5,2013
1491,2014-05-24,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3.0,24,5,2014
1493,2013-06-24,Office Supplies,Storage,Mobile Personal File Cube,93.68,4.0,24,6,2013
1494,2013-06-24,Office Supplies,Labels,Avery 516,21.93,3.0,24,6,2013
1498,2011-09-24,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4.0,24,9,2011
1505,2014-09-24,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2.0,24,9,2014
1506,2014-09-24,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3.0,24,9,2014
1508,2011-10-24,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,3.0,24,10,2011
1510,2011-11-24,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4.0,24,11,2011
1515,2012-11-24,Office Supplies,Paper,Xerox 1943,146.73,3.0,24,11,2012
1516,2012-11-24,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4.0,24,11,2012
1527,2011-12-24,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3.0,24,12,2011
1531,2012-12-24,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4.0,24,12,2012
1532,2012-12-24,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4.0,24,12,2012
1535,2014-01-25,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3.0,25,1,2014
1536,2014-01-25,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3.0,25,1,2014
1538,2011-03-25,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4.0,25,3,2011
1544,2012-04-25,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2.0,25,4,2012
1551,2012-06-25,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5.0,25,6,2012
1552,2012-06-25,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3.0,25,6,2012
1553,2012-06-25,Office Supplies,Art,Staples,20.96,2.0,25,6,2012
1557,2013-06-25,Technology,Phones,Macally Suction Cup Mount,38.24,4.0,25,6,2013
1563,2011-07-25,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,4.0,25,7,2011
1569,2011-08-25,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5.0,25,8,2011
1570,2011-08-25,Office Supplies,Storage,Portable Personal File Box,48.84,4.0,25,8,2011
1571,2011-08-25,Office Supplies,Paper,Xerox 23,25.92,4.0,25,8,2011
1573,2012-08-25,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4.0,25,8,2012
1578,2013-09-25,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,25,9,2013
1579,2013-09-25,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5.0,25,9,2013
1580,2013-09-25,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,25,9,2013
1585,2011-10-25,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4.0,25,10,2011
1587,2012-10-25,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3.0,25,10,2012
1591,2013-10-25,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4.0,25,10,2013
1595,2011-11-25,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4.0,25,11,2011
1596,2011-11-25,Furniture,Furnishings,Staples,23.88,3.0,25,11,2011
1601,2013-11-25,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2.0,25,11,2013
1605,2014-11-25,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4.0,25,11,2014
1606,2014-11-25,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,25,11,2014
1615,2014-12-25,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3.0,25,12,2014
1617,2011-03-26,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3.0,26,3,2011
1618,2011-03-26,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2.0,26,3,2011
1619,2011-03-26,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4.0,26,3,2011
1623,2014-03-26,Technology,Phones,Clearsounds A400,211.168,4.0,26,3,2014
1624,2014-03-26,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4.0,26,3,2014
1625,2014-03-26,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4.0,26,3,2014
1628,2011-04-26,Office Supplies,Art,Newell 347,21.4,5.0,26,4,2011
1632,2012-04-26,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3.0,26,4,2012
1633,2012-04-26,Office Supplies,Art,Newell 345,59.52,3.0,26,4,2012
1634,2012-04-26,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,26,4,2012
1636,2014-04-26,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.0,26,4,2014
1637,2014-04-26,Office Supplies,Binders,Surelock Post Binders,73.344,3.0,26,4,2014
1640,2011-05-26,Technology,Phones,VTech DS6151,201.584,2.0,26,5,2011
1642,2011-05-26,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2.0,26,5,2011
1643,2011-05-26,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2.0,26,5,2011
1644,2013-06-26,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3.0,26,6,2013
1645,2012-07-26,Office Supplies,Envelopes,Airmail Envelopes,167.86,2.0,26,7,2012
1646,2012-07-26,Office Supplies,Art,Newell 334,99.2,5.0,26,7,2012
1657,2011-09-26,Furniture,Chairs,"Leather Task Chair, Black",145.568,2.0,26,9,2011
1659,2012-09-26,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3.0,26,9,2012
1660,2012-09-26,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2.0,26,9,2012
1665,2013-09-26,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2.0,26,9,2013
1671,2011-11-26,Office Supplies,Paper,Xerox 1893,81.98,2.0,26,11,2011
1672,2011-11-26,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2.0,26,11,2011
1676,2013-11-26,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3.0,26,11,2013
1678,2014-11-26,Technology,Phones,PayAnywhere Card Reader,39.96,5.0,26,11,2014
1688,2014-12-26,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3.0,26,12,2014
1694,2014-02-27,Office Supplies,Paper,Xerox 1908,223.92,4.0,27,2,2014
1696,2014-02-27,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4.0,27,2,2014
1697,2014-02-27,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.0,27,2,2014
1698,2014-02-27,Office Supplies,Paper,Xerox 1924,23.12,4.0,27,2,2014
1699,2014-02-27,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4.0,27,2,2014
1705,2013-05-27,Technology,Phones,Cisco SPA508G,211.168,4.0,27,5,2013
1713,2013-06-27,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,27,6,2013
1719,2011-08-27,Technology,Phones,Cisco SPA 501G IP Phone,213.48,3.0,27,8,2011
1720,2011-08-27,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4.0,27,8,2011
1723,2012-08-27,Office Supplies,Paper,Xerox 1973,114.2,5.0,27,8,2012
1724,2012-08-27,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3.0,27,8,2012
1728,2013-08-27,Office Supplies,Paper,Xerox 1979,154.9,5.0,27,8,2013
1732,2011-09-27,Office Supplies,Paper,Xerox 1919,81.98,2.0,27,9,2011
1733,2012-09-27,Office Supplies,Paper,Xerox 1916,146.82,3.0,27,9,2012
1737,2013-09-27,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5.0,27,9,2013
1738,2013-09-27,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,27,9,2013
1739,2013-09-27,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,27,9,2013
1748,2012-11-27,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3.0,27,11,2012
1749,2012-11-27,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.0,27,11,2012
1752,2013-11-27,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2.0,27,11,2013
1755,2011-12-27,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3.0,27,12,2011
1760,2011-12-27,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,27,12,2011
1763,2012-12-27,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.0,27,12,2012
1768,2013-12-27,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3.0,27,12,2013
1769,2013-12-27,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3.0,27,12,2013
1774,2011-01-28,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4.0,28,1,2011
1775,2013-01-28,Office Supplies,Art,Newell 345,39.68,2.0,28,1,2013
1777,2012-03-28,Office Supplies,Paper,Xerox 1977,33.4,5.0,28,3,2012
1778,2014-03-28,Office Supplies,Paper,Xerox 1913,110.96,2.0,28,3,2014
1779,2014-03-28,Office Supplies,Paper,Xerox 1982,45.68,2.0,28,3,2014
1782,2014-04-28,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4.0,28,4,2014
1783,2014-04-28,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2.0,28,4,2014
1786,2013-06-28,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2.0,28,6,2013
1790,2012-08-28,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5.0,28,8,2012
1791,2012-08-28,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3.0,28,8,2012
1797,2014-08-28,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2.0,28,8,2014
1799,2014-08-28,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3.0,28,8,2014
1800,2014-08-28,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5.0,28,8,2014
1801,2012-09-28,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2.0,28,9,2012
1802,2012-09-28,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3.0,28,9,2012
1803,2012-09-28,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3.0,28,9,2012
1805,2012-09-28,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3.0,28,9,2012
1806,2012-09-28,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2.0,28,9,2012
1809,2011-10-28,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5.0,28,10,2011
1812,2013-10-28,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4.0,28,10,2013
1813,2013-10-28,Office Supplies,Appliances,Staples,43.92,4.0,28,10,2013
1814,2013-10-28,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3.0,28,10,2013
1817,2014-10-28,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5.0,28,10,2014
1818,2014-10-28,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4.0,28,10,2014
1821,2011-11-28,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3.0,28,11,2011
1822,2011-11-28,Office Supplies,Labels,Avery 489,41.4,4.0,28,11,2011
1824,2012-11-28,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4.0,28,11,2012
1829,2014-11-28,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4.0,28,11,2014
1831,2011-12-28,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5.0,28,12,2011
1834,2014-01-29,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3.0,29,1,2014
1835,2012-02-29,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3.0,29,2,2012
1838,2012-03-29,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3.0,29,3,2012
1840,2012-03-29,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3.0,29,3,2012
1841,2013-03-29,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4.0,29,3,2013
1846,2014-03-29,Office Supplies,Paper,Xerox 1977,20.04,3.0,29,3,2014
1849,2014-03-29,Office Supplies,Paper,Xerox 1968,26.72,4.0,29,3,2014
1850,2013-04-29,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2.0,29,4,2013
1855,2013-05-29,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4.0,29,5,2013
1856,2013-06-29,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2.0,29,6,2013
1862,2011-08-29,Office Supplies,Paper,Xerox 1940,109.92,2.0,29,8,2011
1865,2011-09-29,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2.0,29,9,2011
1870,2012-10-29,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4.0,29,10,2012
1871,2012-10-29,Office Supplies,Paper,Xerox 1898,33.4,5.0,29,10,2012
1873,2013-10-29,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3.0,29,10,2013
1877,2011-11-29,Office Supplies,Fasteners,Staples,30.4,5.0,29,11,2011
1878,2012-11-29,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,29,11,2012
1880,2014-11-29,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5.0,29,11,2014
1882,2011-12-29,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3.0,29,12,2011
1886,2011-12-29,Office Supplies,Paper,Xerox 1981,21.12,4.0,29,12,2011
1887,2011-12-29,Furniture,Furnishings,Stacking Trays by OIC,24.9,5.0,29,12,2011
1895,2013-01-30,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2.0,30,1,2013
1901,2011-03-30,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,30,3,2011
1902,2012-04-30,Office Supplies,Art,Newell 324,34.65,3.0,30,4,2012
1903,2012-04-30,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5.0,30,4,2012
1904,2011-06-30,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5.0,30,6,2011
1907,2014-06-30,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3.0,30,6,2014
1908,2014-06-30,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3.0,30,6,2014
1914,2014-08-30,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3.0,30,8,2014
1917,2013-09-30,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.0,30,9,2013
1919,2014-09-30,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2.0,30,9,2014
1921,2014-09-30,Office Supplies,Binders,Binding Machine Supplies,46.672,2.0,30,9,2014
1922,2014-09-30,Office Supplies,Art,Newell 334,99.2,5.0,30,9,2014
1929,2012-12-30,Office Supplies,Paper,Xerox 1929,68.52,3.0,30,12,2012
1930,2012-12-30,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3.0,30,12,2012
1931,2013-12-30,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2.0,30,12,2013
1938,2013-01-31,Office Supplies,Paper,Staples,56.7,5.0,31,1,2013
1940,2014-01-31,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2.0,31,1,2014
1944,2011-03-31,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2.0,31,3,2011
1946,2014-03-31,Furniture,Furnishings,Flat Face Poster Frame,94.2,5.0,31,3,2014
1948,2012-05-31,Office Supplies,Paper,Xerox 1883,105.52,4.0,31,5,2012
1954,2014-05-31,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,31,5,2014
1960,2012-08-31,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5.0,31,8,2012
1965,2013-08-31,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4.0,31,8,2013
1967,2011-10-31,Technology,Phones,Motorola L804,73.584,2.0,31,10,2011
1968,2011-10-31,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3.0,31,10,2011
1970,2011-10-31,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5.0,31,10,2011
1981,2012-10-31,Office Supplies,Storage,Mobile Personal File Cube,46.84,2.0,31,10,2012
1982,2012-10-31,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5.0,31,10,2012
1984,2012-10-31,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3.0,31,10,2012
1994,2014-10-31,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5.0,31,10,2014
1995,2014-10-31,Technology,Phones,Geemarc AmpliPOWER60,148.48,2.0,31,10,2014
1999,2014-12-31,Office Supplies,Binders,GBC Binding covers,20.72,2.0,31,12,2014
